EVENTID,RUNID,KEY,DATE,EVENT,GAME,CONSOLE,RUNTYPE,RUNNER1,RUNNER2,RUNNER3,RUNNER4,COMMENTARY1,COMMENTARY2,COMMENTARY3,COMMENTARY4,SPEEDRUNTYPE,VIDEOURL,TIMESTAMP,VIDEOURL2,TIMESTAMP2,RUNNER5,RUNNER6,TIMERUNNER1,TIMERUNNER2,TIMERUNNER3,TIMERUNNER4,TIMERUNNER5,TIMERUNNER6,RACE2TIMERUNNER1,RACE2TIMERUNNER2,RACE2TIMERUNNER3,RACE2TIMERUNNER4,RACE2RUNNER5,RACE2RUNNER6,RUNNER7,RUNNER8,RUNNER9,RUNNER10,RUNNER11,RUNNER12,RUNNER13,RUNNER14,RUNNER15,RUNNER16
12,27,12_27,10/31/2021,Segaween III,Decap Attack,Genesis,Casual,KrakenZer0,,,,,,,,,https://youtu.be/lFsLAZDaBTI?si=wfZn1fbWBf4Oq12E,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,28,12_28,10/31/2021,Segaween III,NiGHTS into Dreams: Halloween,Saturn,Casual,KrakenZer0,,,,,,,,,https://youtu.be/hpBHrmVHRFM?si=WvZO4ed-IohX7emN,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,29,12_29,10/31/2021,Segaween III,Akumajo Dracula X: Nocturne in the Moonlight,Saturn,Casual,GrimShins,,,,,,,,,https://youtu.be/9ab6eJCSp3U?si=QL-gu_K-_y1RuH-o  and   https://youtu.be/qUKxuuKXOms?si=fW_UJC5f-DprkSu3,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,30,12_30,10/31/2021,Segaween III,Splatterhouse 3,Genesis,Casual,Paulsaltine,,,,,,,,,https://youtu.be/wDcOkfBY1oc?si=ct33IdUbPMY2KAXV,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,31,12_31,10/31/2021,Segaween III,Haunting Starring Polterguy,Genesis,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/PKj9tZXGkHw?si=hGKmS4TfFmxlYNUm,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,32,12_32,10/31/2021,Segaween III,House of the Dead 3,Playstation 3,Casual,MasterWelch,,,,,,,,,https://youtu.be/pkD-GkF9dBU?si=-M-VvV3BRymsE2nG,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,33,12_33,10/31/2021,Segaween III,House of the Dead 4,Playstation 3,Casual,MasterWelch,,,,,,,,,https://youtu.be/pjPNz-rBToc?si=oJOEFTfyHuGGujDp,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34,12_34,10/31/2021,Segaween III,Alien Isolation,PC,Casual,Gok_Zarah,,,,,,,,DLC Nostromo,https://youtu.be/H312DmjMRhw?si=eDs_bd03-e0rQLVN,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,13_1,01/22/20122,Ed-a-Thon,Mort the Chicken,Playstation,Casual,Faust4712,,,,,,,,,https://youtu.be/J6ufz4qfnG4?si=aVk86FSZH5_c9hy6,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2,13_2,01/22/20122,Ed-a-Thon,X-Men,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/Bs6QarPq2VU?si=PAfH1u6bCB1Kzqgv,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3,13_3,01/22/20122,Ed-a-Thon,The Revenge of Shinobi,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/Bs6QarPq2VU?si=64YfUjaVYgyY3agG&t=1134,0:18:54,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4,13_4,01/22/20122,Ed-a-Thon,Pyramid Run,Atari 800,Casual,NoDiggity1,,,,,,,,,https://youtu.be/XH9jAlTGa7M?si=Pe49JGmLONB5k8yR,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5,13_5,01/22/20122,Ed-a-Thon,M-1 Abrambs Battle Tank,Genesis,Casual,NoDiggity1,,,,,,,,,https://youtu.be/YgQuZKGwzqI?si=wKJppsylmUxVTY3N,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6,13_6,01/22/20122,Ed-a-Thon,Chakan,Genesis,3-Way Race,Cypherin,5hadax,GrimShins,,,,,,,https://youtu.be/8pw4D67Jo5s?si=O_c5Kxwae7tWU27M,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,7,13_7,01/22/20122,Ed-a-Thon,Mr. Bones,Saturn,Casual,Faust4712,,,,,,,,,https://youtu.be/iYONYGG7n64?si=sD1vPcMtXCRPTNzX,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,8,13_8,01/22/20122,Ed-a-Thon,Cyborg Justice,Genesis,3-Way Race,Cypherin,MasterWelch,Owazrim,,,,,,,https://youtu.be/KFVUnvqIXKc?si=wfmQu3-r3xcbyAr5,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,9,13_9,01/22/20122,Ed-a-Thon,Kolibri,Sega 32X,Casual,KrakenZer0,,,,,,,,,https://youtu.be/YSub9dH4G1g?si=XI-bc6gGgzt9LNJH,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,13_10,01/22/20122,Ed-a-Thon,Dungeons & Dragons: Warriors of the Eternal Sun,Genesis,Casual,Owazrim,,,,,,,,,https://youtu.be/AQTc0nbkFJs?si=gieHqrZE-DkJ4EuF,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,13_11,01/23/20122,Ed-a-Thon,Ecco the Dolphin: Defender of the Future,Dreamcast,Speedrun,cheekychunk,,,,,,,,Any%,https://youtu.be/hPUdVurS2hw?si=YmaHQye7J9UD7f-8,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,12,13_12,01/23/20122,Ed-a-Thon,Ecco Jr.,Genesis,Casual,MasterWelch,,,,,,,,,https://youtu.be/iYzzk31bOZ0?si=VIj7o0lv-zXATk0U,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,13_13,01/23/20122,Ed-a-Thon,Ecco the Dolphin,Genesis,Speedrun,GrimShins,,,,,,,,Any% NCF,https://youtu.be/xmN6L-D0WOg?si=FKSERDc6e1K8ZBXR,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,13_14,01/23/20122,Ed-a-Thon,Ecco: The Tides of Time,Genesis,Speedrun,GrimShins,,,,,,,,Any%,https://youtu.be/RsUY617KUvc?si=ezhkfPOuHevqFcsK,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,15,13_15,01/23/20122,Ed-a-Thon,Dungeons & Dragons: Warriors of the Eternal Sun,Genesis,Casual,Faust4712,,,,,,,,,https://youtu.be/jUW4oOajYPQ?si=pgVVEsSorutBeU9p,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,16,13_16,01/23/20122,Ed-a-Thon,Kolibri,Sega 32X,Casual,GrimShins,,,,,,,,,https://youtu.be/CRCDtrt5DyQ?si=ybcdnJq6aw2stfsW,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,17,13_17,01/23/20122,Ed-a-Thon,Three Dirty Dwarves,Saturn,2-Way Race,Cypherin,sonikkustar,,,,,,,,https://youtu.be/CRCDtrt5DyQ?si=Kvqmo0vcz5brHtkk,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,18,13_18,01/23/20122,Ed-a-Thon,X-Men 2: Clone Wars,Genesis,Speedrun,SheWolfVal,,,,,,,,Any% Psylocke,https://youtu.be/_nhru2xyqiA?si=Qy3Kk9p_gU-zuAHq,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,19,13_19,01/23/20122,Ed-a-Thon,Spider-Man vs. The Kingpin,Genesis,Speedrun,Cypherin,,,,,,,,Any%,https://youtu.be/qOfjEXux_RI?si=EnhJ_d-gx0pvYY_E,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20,13_20,01/23/20122,Ed-a-Thon,The Adventures of Batman & Robin,Game Gear,2-Way Race,Cypherin,TopazDragoon39,,,,,,,Any%,https://youtu.be/Osc4zeENEHw?si=1_nOdNfqaEZeNRip,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,14_1,05/27/2022,Segathon IV,Bishoujo Senshi Sailor Moon,Mega Drive,Speedrun,JkL0ser,,,,,,,,,https://youtu.be/to3B7I3ylw8?si=IPaPAl1PXsM5O7fy,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2,14_2,05/27/2022,Segathon IV,Mega Man: The Wily Wars,Mega Drive,Speedrun,shimegabriel,,,,,,,,Mega Man 1 & Mega Man 2,https://youtu.be/drtnG29HC88?si=keVQfz1GYyj5zbq-,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3,14_3,05/27/2022,Segathon IV,McDonald's Treasure Land Adventure,Genesis,2-Way Race,Grumpmeister,shimegabriel,,,,,,,Any% Race,https://youtu.be/ioWTRqYAs6w?si=xP1iW812O8zZij07,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4,14_4,05/27/2022,Segathon IV,Devwill Too & Devwill Too Prologue,Genesis,Casual,shimegabriel,,,,,,,,,https://youtu.be/3fMhlkuNuS8?si=nEq7BlCLYwxUyF8W,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,5,14_5,05/27/2022,Segathon IV,Ristar,Genesis,Speedrun,shimegabriel,,,,,,,,Any%,https://youtu.be/Kh86poEg3w0?si=pqyf1OrdP_P0tbd8,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6,14_6,05/27/2022,Segathon IV,Arnold Palmer Tournament Golf,Genesis,Speedrun,Rusty929,,,,,,,,18 Holes,https://youtu.be/Jb8obqS5sHk?si=G1Nb4YAf08CPV_mR,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7,14_7,05/27/2022,Segathon IV,Battle Golfer Yui,Mega Drive,Speedrun,Rusty929,,,,,,,,18 Holes,https://youtu.be/GbkBdBI1RQ0?si=L5jL5G3TP4U-ZfML,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,8,14_8,05/27/2022,Segathon IV,Hanagumi Taisen Columns 2,Dreamcast,Speedrun,TheoPponent,,,,,,,,Any%,https://youtu.be/AWBflDuBwvY?si=Y6JJNDaHcC6inUGF,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9,14_9,05/27/2022,Segathon IV,Donald in Maui Mallard,Mega Drive,Speedrun,SBDwolf,,,,,,,,Any%,https://youtu.be/DWmjbHdja1A?si=hfH3VH9IFLTRropD,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,14_10,05/27/2022,Segathon IV,Samba de Amigo,Dreamcast,Casual,StormCrow56k,,,,,,,,,https://youtu.be/146Veabm1FM?si=73xyO8Spb6gfoHvW,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,11,14_11,05/27/2022,Segathon IV,Gargoyles,Genesis,Speedrun,shimegabriel,,,,,,,,Any%,https://youtu.be/V_-kyOLNIy0?si=ZZPwKYGldfpPZule,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,12,14_12,05/27/2022,Segathon IV,Shinobi Trilogy,Genesis,Speedrun,shimegabriel,,,,,,,,Any%,https://youtu.be/CnrUAc9JgpM?si=kUTkMdEJqZpK3Wna,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,13,14_13,05/27/2022,Segathon IV,Michael Jackson's Moonwalker,Genesis,Speedrun,shimegabriel,,,,,,,,Any%,https://youtu.be/XAUya2ui8J8?si=8V6etvpXnq4LqC7Q,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,14_14,05/27/2022,Segathon IV,El Viento,Genesis,Casual,GrimShins,,,,,,,,,https://youtu.be/iihvqajIzd8?si=YNax2yknP9HtKLDR,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,14_15,05/27/2022,Segathon IV,Valis: The Fantasm Soldier,Genesis,Casual,GrimShins,,,,,,,,,https://youtu.be/nokTqF16f9o?si=QRYwh5wsVJGjEcrn,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,16,14_16,05/27/2022,Segathon IV,Syd of Valis,Genesis,Casual,GrimShins,,,,,,,,,https://youtu.be/-ahpA8LRyro?si=hEKHfHsVkZMfNr8M,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,17,14_17,05/27/2022,Segathon IV,Anetto Futatabi,Sega CD,Casual,GrimShins,,,,,,,,,https://youtu.be/voZ-rbDBlsc?si=W00C2WMZbttNu7Ue,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,18,14_18,05/27/2022,Segathon IV,Earthworm Jim,Genesis,Casual,Cypherin,,,,,,,,,https://youtu.be/ldXdQn4ab1s?si=enKLbe8DcEt8ka-I,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,19,14_19,05/27/2022,Segathon IV,Earthworm Jim 2,Genesis,Casual,Cypherin,,,,,,,,,https://youtu.be/mOivcNTcF9o?si=YFdp3Jux5QWYZVbp,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20,14_20,05/27/2022,Segathon IV,Ninja Gaiden,Master System,3-Way Race,Quarbit85,Radioactive_Man_From_Mars,Sacrieon,,,,,,Pacifist% Race,https://youtu.be/HApEN_c7ISQ?si=H5ezaQ7-gUVQeNaP,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,21,14_21,05/27/2022,Segathon IV,Spider-Man vs. The Kingpin,Sega CD,Speedrun,BaconOmelette,,,,,,,,Any%,https://youtu.be/-eJZiwBxLNk?si=TbvDj6iUA0VvvFN4,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,22,14_22,05/27/2022,Segathon IV,Spider-Man vs the Kingpin,Genesis,Speedrun,Cypherin,,,,,,,,Any%,https://youtu.be/f4z1AVJmEEQ?si=V4ptJuaAI_9QXzrB,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,23,14_23,05/27/2022,Segathon IV,Spider-Man and the X-Men in Arcade's Revenge,Genesis,Casual,Cypherin,,,,,,,,,https://youtu.be/AHxAtQ6Nvcs?si=A7YsjRsoL7AtAyuU,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,24,14_24,05/28/2022,Segathon IV,Voyage: A Sorceress' Vacation,Master System,Casual,Sacrieon,,,,,,,,,https://youtu.be/Y7wz3QyqlCM?si=vEX6cFM0_zph26z4,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,25,14_25,05/28/2022,Segathon IV,Mercs,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/Bvw74eaeTvA?si=nwbgZ8Ldt6iP9HXv,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,26,14_26,05/28/2022,Segathon IV,Two Crude Dudes,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/fUnItP5E9Cg?si=QiuFXZF1Q8yehmmu,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,27,14_27,05/28/2022,Segathon IV,Thunder Force III,Genesis,Casual,z_tox,,,,,,,,,https://youtu.be/Uv1fw8fVFws?si=Byl1sADz0kQNsnQy,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,28,14_28,05/28/2022,Segathon IV,Tails Adventures,Game Gear,Speedrun,Jimmy_Diamonds,,,,,,,,Any%,https://youtu.be/sRZcCFdNO4A?si=ibdZmyI1162qz8g3,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,29,14_29,05/28/2022,Segathon IV,Landstalker: The Treasures of King Nole,Genesis,Casual,Owazrim,,,,,,,,,https://youtu.be/0AAHSg9a8dw?si=be7mbeeN3Arpuy_6,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,30,14_30,05/28/2022,Segathon IV,Coca-Cola Kid,Game Gear,Speedrun,Grumpmeister,,,,,,,,Any%,https://youtu.be/_LqcXDz5s_U?si=Je3kQadtf-eEIGXp,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,31,14_31,05/28/2022,Segathon IV,Ninja Gaiden,Game Gear,Speedrun,Grumpmeister,,,,,,,,Any%,https://youtu.be/Wd9I2JnQKjs?si=JyJKvBiRKNpsXA9-,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,32,14_32,05/28/2022,Segathon IV,Taz-Mania: The Search for the Lost Seabirds,Game Gear,Speedrun,Grumpmeister,,,,,,,,Any%,https://youtu.be/nJj2XzsE7Q8?si=iXBGqsSb-tXAUni4,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,33,14_33,05/28/2022,Segathon IV,X-Men: Mojo World,Game Gear,Speedrun,Grumpmeister,,,,,,,,Any%,https://youtu.be/b--Zzm8rLg8?si=vtdKpSE7gBHxqarp,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,34,14_34,05/28/2022,Segathon IV,Tempo Jr.,Game Gear,Speedrun,Grumpmeister,,,,,,,,Any%,https://youtu.be/rbXmikEYk-s?si=YxLT3fZ_s9MD-1Fx,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,35,14_35,05/28/2022,Segathon IV,Bare Knuckle,Mega Drive,Speedrun,Sonicman2005,,,,,,,,Blaze Any%,https://youtu.be/xToZjYQ7YXQ?si=4MaxFCkK0hDWRidw,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,36,14_36,05/28/2022,Segathon IV,Bare Knuckle 2,Mega Drive,Speedrun,Sonicman2005,,,,,,,,Blaze Any%,https://youtu.be/Ub6bupN25Gw?si=rZe5OgrF5C4eas8Q,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,37,14_37,05/28/2022,Segathon IV,Powerslave,Saturn,Casual,Faust4712,,,,,,,,,https://youtu.be/vW50z1Yguig?si=TH7ayFmlzu3YexpS,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,38,14_38,05/28/2022,Segathon IV,Time Traveler,Arcade,Speedrun,TheoPponent,,,,,,,,Any%,https://youtu.be/N2brVCg5tdY?si=6ypOJFoRupNb2FP9,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,39,14_39,05/28/2022,Segathon IV,Alex Kidd in Miracle World Trilogy Shuffler,Master System,Speedrun,Sauloandrade_,,,,,,,,Any%,https://youtu.be/G8bP7ypTDpw?si=A76AgQcm6loST8aI,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,40,14_40,05/28/2022,Segathon IV,Pitfall: The Mayan Adventure,Genesis,Speedrun,Svipur,,,,,,,,Any%,https://youtu.be/x-R1zIt4IFo?si=hYVL8BKJEi_d-eoJ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,41,14_41,05/28/2022,Segathon IV,Dinosaurs for Hire,Genesis,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/OKzYgd_-z9o?si=4-21LSQHbXOC9vdR,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,42,14_42,05/28/2022,Segathon IV,Jurassic Park,Sega CD,Casual,Faust4712,,,,,,,,,https://youtu.be/DiWIrgxLPNc?si=GG-4LrzcmDIuY7xv,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,43,14_43,05/28/2022,Segathon IV,Barney's Hide & Seek Game,Genesis,4-Way Race,BaconOmelette,FedePG,Grumpmeister,Paulsaltine,,,,,Controllerless% Race,https://youtu.be/hEOupUGt98M?si=ivUxOLwwdRAckJxJ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,44,14_44,05/28/2022,Segathon IV,Devilish: The Next Possession,Genesis,3-Way Race,Chronoon,Chubbus,BaconOmelette,,,,,,Any% Race,https://youtu.be/TV1D3lyA1OQ?si=5a0yTqy0-BaoOfrG,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,45,14_45,05/28/2022,Segathon IV,Rocket Knight Adventures,Genesis,Speedrun,Paulsaltine,,,,,,,,,https://youtu.be/su70xel9O5A?si=uaDdNeqS53NfxsRt,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,46,14_46,05/28/2022,Segathon IV,Castle of Illusion Starring Mickey Mouse,Genesis,Speedrun,ZeeGee_,,,,,,,,Any% Normal,https://youtu.be/nXIk-Vgt13g?si=LNKKM0FLrJ3kxc04,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,47,14_47,05/28/2022,Segathon IV,Disney's Aladdin,Genesis,Speedrun,ZeeGee_,,,,,,,,Any%,https://youtu.be/2x1EQyoNRVg?si=jiFhEqKwbVR5pM83,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,48,14_48,05/28/2022,Segathon IV,Ghouls'n Ghosts,Mega Drive,Speedrun,ZeeGee_,,,,,,,,Any% Daimakaimura,https://youtu.be/uhfdRZnAUI8?si=LoP4NHj6BDcySRzq,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,49,14_49,05/28/2022,Segathon IV,Jewel Master,Genesis,Speedrun,ZeeGee_,,,,,,,,Any%,https://youtu.be/uZUbEO1Jekc?si=XgCjdFdoa--s5Hx0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,50,14_50,05/28/2022,Segathon IV,QuackShot Starring Donald Duck,Genesis,Speedrun,ZeeGee_,,,,,,,,Any%,https://youtu.be/gpN3SMZcz2Y?si=1sM8_pMO2XOWcByD,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,51,14_51,05/28/2022,Segathon IV,Captain Silver,Master System,2-Way Race,Apollo22237,ShannaBerryBlast,,,Radioactive_Man_From_Mars,,,,Master and Apprentice,https://youtu.be/woGnShOrUyA?si=50pBGVRWmYWH-WFF,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,52,14_52,05/28/2022,Segathon IV,Beyond Oasis,Genesis,Speedrun,dshana__,,,,,,,,Any%,https://youtu.be/o-l__NuuGkQ?si=YI4NP6gjVSRURppG,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,53,14_53,05/28/2022,Segathon IV,Ninja Gaiden,Game Gear,Casual,Radioactive_Man_From_Mars,,,,,,,,,https://youtu.be/whJ32vS4sP0?si=6_3uYVx92GMHUTZg,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,54,14_54,05/29/2022,Segathon IV,Evil Dead: Hail to the King,Dreamcast,Casual,ShannaBerryBlast,,,,,,,,,https://youtu.be/qv4FLu6qw4E?si=piw0fD6-vLM3A-h6,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,55,14_55,05/29/2022,Segathon IV,Golden Axe,Arcade,Casual,Sacrieon,,,,,,,,,https://youtu.be/-7214fqAvl0?si=uzRGMG1M-aC-qiB8,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,56,14_56,05/29/2022,Segathon IV,Golden Axe: Revenge of Death Adder,Arcade,Casual,Sacrieon,,,,,,,,,https://youtu.be/RRY79echI5M?si=kQvW3FXvyYYNo3QB,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,57,14_57,05/29/2022,Segathon IV,Altered Beast,Arcade,Casual,MasterWelch,,,,,,,,,https://youtu.be/49aHh4UGP50?si=KGgvG4_AdBHSeRa7,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,58,14_58,05/29/2022,Segathon IV,Alien Storm,Arcade,Casual,MasterWelch,,,,,,,,,https://youtu.be/urDUcxtBj4w?si=ECbstOpMWD-LWJWS,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,59,14_59,05/29/2022,Segathon IV,Cadash,Genesis,Speedrun,shimegabriel,,,,,,,,Any%,https://youtu.be/oTJ57kYIurM?si=AjWoRZ-p2SqWmkV0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,60,14_60,05/29/2022,Segathon IV,Ys III: Wanderers from Ys,Genesis,Speedrun,shimegabriel,,,,,,,,Any%,https://youtu.be/cdJx-H-o5wY?si=sfHxIOr7AHpIAE2O,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,61,14_61,05/29/2022,Segathon IV,Streets of Rage Remake,PC,Speedrun,shimegabriel,,,,,,,,Shiva Normal,https://youtu.be/JU0pvVIlwFs?si=wcswsku1s2JSYUu0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,62,14_62,05/29/2022,Segathon IV,Mamono Hunter Yohko,Mega Drive,Speedrun,JkL0ser,,,,,,,,Any%,https://youtu.be/bp7hnrRayyg?si=mxq3DqqMFc6XRHG9,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,63,14_63,05/29/2022,Segathon IV,ESWAT: City Under Siege,Master System,Speedrun,JkL0ser,,,,,,,,Any%,https://youtu.be/kw4vpm6kpBg?si=2zm27t7V8_5_ua51,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,64,14_64,05/29/2022,Segathon IV,Jurassic Park,Genesis,Speedrun,JkL0ser,,,,,,,,Raptor Any%,https://youtu.be/c4K9o4Xx3wY?si=N6_U-2iaOidkEptH,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,65,14_65,05/29/2022,Segathon IV,Dark Castle,Genesis,Speedrun,JkL0ser,,,,,,,,Any%,https://youtu.be/aQD0yD370Ow?si=lfAXVsG7HiEY2aEo,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,66,14_66,05/29/2022,Segathon IV,Wonder Boy The Dragon's Trap,Switch,Casual,BoosterShane,,,,,,,,,https://youtu.be/9NMvnEKT3xM?si=DqP-NSxj_ezES4LY,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,67,14_67,05/29/2022,Segathon IV,Death Duel,Genesis,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/ssZHbcbq0Uc?si=y86II0wy40Ndu-Ew,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,68,14_68,05/29/2022,Segathon IV,Dinosaurs for Hire,Genesis,Casual,Gok_Zarah,,,,,,,,,https://youtu.be/mz_8sWeczIQ?si=0WDtIDbYZ_6lbLxN,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,69,14_69,05/29/2022,Segathon IV,The Lion King,Genesis,Casual,Paulsaltine,,,,,,,,,https://youtu.be/KJUfxO0P_JI?si=ciBIMOFdydlzF9II,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,70,14_70,05/29/2022,Segathon IV,Teenage Mutant Ninja Turtles: The Hyperstone Heist,Genesis,Casual,Paulsaltine,,,,,,,,,https://youtu.be/wADlJy8iIy0?si=knKNiMEA0G_-PD9f,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,71,14_71,05/29/2022,Segathon IV,Technocop,Genesis,Casual,NoDiggity1,,,,,,,,,https://youtu.be/ZiVt6ZjXgf0?si=QIhzqabO8OJm3giS,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,72,14_72,05/29/2022,Segathon IV,Golden Axe Trilogy,Genesis,Speedrun,NoDiggity1,,,,,,,,,https://youtu.be/T8hVQdVpiMY?si=rBKsocu2j32IgrL2,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,73,14_73,05/29/2022,Segathon IV,The Sonic 1 Race,Genesis,Casual,NoDiggity1,BaconOmelette,Faust4712,Gok_Zarah,,,,,,https://youtu.be/m5pYlLiVh5M?si=7CzmcesijkJjLyD1,,,,ZeeGee_,GrimShins,,,,,,,,,,,,,Paulsaltine,Sauloandrade_,,,,,,,,
14,74,14_74,05/29/2022,Segathon IV,Evolution: The World of Sacred Device,Dreamcast,Casual,Faust4712,,,,,,,,,https://youtu.be/sv_yAUZZI5c?si=gdjTyzOId0wPDcuE,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,15_1,10/28/2022,Segaween IV,Ghouls'n Ghosts,Genesis,Casual,Corova83,,,,,,,,,https://youtu.be/KFSpKtnJFXA?si=ViOzEUUy2dfdZqkp,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,15_2,10/28/2022,Segaween IV,Castlevania: Bloodlines,Genesis,2-Way Race,NoDiggity1,HardcoreXBL,,,,,,,Eric vs John Race,https://youtu.be/DqIHlfB0nAw?si=Fs07nQnIHo28JF-H,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3,15_3,10/28/2022,Segaween IV,Castlevania: Symphony of the Night,Saturn,2-Way Race,BaconOmelette,GrimShins,,,,,,,Luck Mode Alucard,https://youtu.be/oLD-FXHxtj0?si=3qaYo39LyrHtYP6z,,,,,,,,,,,,,,,,,,,,,,,,,,,
